,date,actions
112,2019-05-20,[49]
113,2019-05-21,[50]
114,2019-05-22,[45]
115,2019-05-23,[43]
116,2019-05-24,[41]
117,2019-05-28,[42]
118,2019-05-29,[46]
119,2019-05-30,[56]
120,2019-05-31,[56]
121,2019-06-03,[66]
122,2019-06-04,[74]
123,2019-06-05,[72]
124,2019-06-06,[72]
125,2019-06-07,[69]
126,2019-06-10,[61]
127,2019-06-11,[59]
128,2019-06-12,[50]
129,2019-06-13,[42]
130,2019-06-14,[36]
131,2019-06-17,[34]
132,2019-06-18,[34]
133,2019-06-19,[30]
134,2019-06-20,[29]
135,2019-06-21,[26]
136,2019-06-24,[21]
137,2019-06-25,[16]
138,2019-06-26,[13]
139,2019-06-27,[10]
140,2019-06-28,[7]
141,2019-07-01,[9]
142,2019-07-02,[7]
143,2019-07-03,[7]
144,2019-07-05,[6]
145,2019-07-08,[0]
146,2019-07-09,[-1]
147,2019-07-10,[-1]
148,2019-07-11,[-2]
149,2019-07-12,[-3]
150,2019-07-15,[-3]
151,2019-07-16,[-7]
152,2019-07-17,[-9]
153,2019-07-18,[-9]
154,2019-07-19,[-18]
155,2019-07-22,[-27]
156,2019-07-23,[-31]
157,2019-07-24,[-46]
158,2019-07-25,[-47]
159,2019-07-26,[-50]
160,2019-07-29,[-57]
161,2019-07-30,[-60]
162,2019-07-31,[-58]
163,2019-08-01,[-56]
164,2019-08-02,[-56]
165,2019-08-05,[-55]
166,2019-08-06,[-44]
167,2019-08-07,[-38]
168,2019-08-08,[-22]
169,2019-08-09,[-11]
170,2019-08-12,[-7]
171,2019-08-13,[7]
172,2019-08-14,[10]
173,2019-08-15,[25]
174,2019-08-16,[32]
175,2019-08-19,[30]
176,2019-08-20,[37]
177,2019-08-21,[40]
178,2019-08-22,[37]
179,2019-08-23,[32]
180,2019-08-26,[41]
181,2019-08-27,[39]
182,2019-08-28,[40]
183,2019-08-29,[48]
184,2019-08-30,[44]
185,2019-09-03,[39]
186,2019-09-04,[39]
187,2019-09-05,[36]
188,2019-09-06,[22]
189,2019-09-09,[17]
190,2019-09-10,[7]
191,2019-09-11,[-8]
192,2019-09-12,[-11]
193,2019-09-13,[-19]
194,2019-09-16,[-29]
195,2019-09-17,[-27]
196,2019-09-18,[-26]
197,2019-09-19,[-27]
198,2019-09-20,[-25]
199,2019-09-23,[-22]
200,2019-09-24,[-21]
201,2019-09-25,[-20]
202,2019-09-26,[-18]
203,2019-09-27,[-20]
204,2019-09-30,[-19]
205,2019-10-01,[-25]
206,2019-10-02,[-26]
207,2019-10-03,[-24]
208,2019-10-04,[-26]
209,2019-10-07,[-24]
210,2019-10-08,[-21]
211,2019-10-09,[-16]
212,2019-10-10,[-13]
213,2019-10-11,[-7]
214,2019-10-14,[-5]
215,2019-10-15,[-9]
216,2019-10-16,[-11]
217,2019-10-17,[-16]
218,2019-10-18,[-8]
219,2019-10-21,[-4]
220,2019-10-22,[3]
221,2019-10-23,[20]
222,2019-10-24,[22]
223,2019-10-25,[31]
224,2019-10-28,[33]
225,2019-10-29,[33]
226,2019-10-30,[32]
227,2019-10-31,[28]
228,2019-11-01,[27]
229,2019-11-04,[31]
230,2019-11-05,[24]
231,2019-11-06,[23]
232,2019-11-07,[18]
233,2019-11-08,[13]
234,2019-11-11,[8]
235,2019-11-12,[6]
236,2019-11-13,[3]
237,2019-11-14,[4]
238,2019-11-15,[10]
239,2019-11-18,[11]
240,2019-11-19,[15]
241,2019-11-20,[17]
242,2019-11-21,[19]
243,2019-11-22,[20]
244,2019-11-25,[20]
245,2019-11-26,[19]
246,2019-11-27,[16]
247,2019-11-29,[17]
248,2019-12-02,[14]
249,2019-12-03,[17]
250,2019-12-04,[19]
251,2019-12-05,[19]
252,2019-12-06,[25]
253,2019-12-09,[27]
254,2019-12-10,[26]
255,2019-12-11,[25]
256,2019-12-12,[25]
257,2019-12-13,[20]
258,2019-12-16,[18]
259,2019-12-17,[17]
260,2019-12-18,[14]
261,2019-12-19,[15]
262,2019-12-20,[15]
263,2019-12-23,[13]
264,2019-12-24,[11]
265,2019-12-26,[12]
266,2019-12-27,[10]
267,2019-12-30,[8]
268,2019-12-31,[11]
269,2020-01-02,[12]
270,2020-01-03,[10]
271,2020-01-06,[14]
272,2020-01-07,[13]
273,2020-01-08,[12]
274,2020-01-09,[14]
275,2020-01-10,[12]
276,2020-01-13,[7]
277,2020-01-14,[5]
278,2020-01-15,[4]
279,2020-01-16,[3]
280,2020-01-17,[0]
281,2020-01-21,[-1]
282,2020-01-22,[-2]
283,2020-01-23,[-11]
284,2020-01-24,[-17]
285,2020-01-27,[-21]
286,2020-01-28,[-27]
287,2020-01-29,[-25]
288,2020-01-30,[-22]
289,2020-01-31,[-14]
290,2020-02-03,[-19]
291,2020-02-04,[-18]
292,2020-02-05,[-19]
293,2020-02-06,[-44]
294,2020-02-07,[-61]
295,2020-02-10,[-71]
296,2020-02-11,[-91]
297,2020-02-12,[-97]
298,2020-02-13,[-99]
299,2020-02-14,[-100]
300,2020-02-18,[-100]
301,2020-02-19,[-99]
302,2020-02-20,[-95]
303,2020-02-21,[-89]
304,2020-02-24,[-89]
305,2020-02-25,[-84]
306,2020-02-26,[-72]
307,2020-02-27,[-61]
308,2020-02-28,[-44]
309,2020-03-02,[-18]
310,2020-03-03,[-8]
311,2020-03-04,[18]
312,2020-03-05,[28]
313,2020-03-06,[29]
314,2020-03-09,[45]
315,2020-03-10,[56]
316,2020-03-11,[64]
317,2020-03-12,[67]
318,2020-03-13,[100]
319,2020-03-16,[100]
320,2020-03-17,[100]
321,2020-03-18,[100]
322,2020-03-19,[100]
323,2020-03-20,[100]
324,2020-03-23,[100]
325,2020-03-24,[100]
326,2020-03-25,[100]
327,2020-03-26,[100]
328,2020-03-27,[100]
329,2020-03-30,[100]
330,2020-03-31,[100]
331,2020-04-01,[100]
332,2020-04-02,[100]
333,2020-04-03,[100]
334,2020-04-06,[100]
335,2020-04-07,[100]
336,2020-04-08,[100]
337,2020-04-09,[100]
338,2020-04-13,[100]
339,2020-04-14,[100]
340,2020-04-15,[97]
341,2020-04-16,[90]
342,2020-04-17,[88]
343,2020-04-20,[84]
344,2020-04-21,[84]
345,2020-04-22,[20]
346,2020-04-23,[0]
347,2020-04-24,[0]
348,2020-04-27,[0]
349,2020-04-28,[0]
350,2020-04-29,[0]
351,2020-04-30,[0]
352,2020-05-01,[0]
353,2020-05-04,[0]
354,2020-05-05,[0]
355,2020-05-06,[0]
356,2020-05-07,[0]
357,2020-05-08,[0]
358,2020-05-11,[0]
359,2020-05-12,[0]
360,2020-05-13,[0]
361,2020-05-14,[0]
362,2020-05-15,[0]
363,2020-05-18,[0]
364,2020-05-19,[0]
365,2020-05-20,[0]
366,2020-05-21,[0]
367,2020-05-22,[0]
368,2020-05-26,[0]
369,2020-05-27,[0]
370,2020-05-28,[0]
371,2020-05-29,[0]
372,2020-06-01,[0]
373,2020-06-02,[0]
374,2020-06-03,[0]
375,2020-06-04,[0]
376,2020-06-05,[0]
377,2020-06-08,[0]
378,2020-06-09,[0]
379,2020-06-10,[0]
380,2020-06-11,[0]
381,2020-06-12,[0]
382,2020-06-15,[0]
383,2020-06-16,[0]
384,2020-06-17,[0]
385,2020-06-18,[0]
386,2020-06-19,[0]
387,2020-06-22,[0]
388,2020-06-23,[0]
389,2020-06-24,[0]
390,2020-06-25,[0]
391,2020-06-26,[0]
392,2020-06-29,[0]
393,2020-06-30,[0]
394,2020-07-01,[0]
395,2020-07-02,[0]
396,2020-07-06,[0]
397,2020-07-07,[0]
398,2020-07-08,[0]
399,2020-07-09,[0]
400,2020-07-10,[0]
401,2020-07-13,[0]
402,2020-07-14,[0]
403,2020-07-15,[0]
404,2020-07-16,[0]
405,2020-07-17,[0]
406,2020-07-20,[0]
407,2020-07-21,[0]
408,2020-07-22,[0]
409,2020-07-23,[0]
410,2020-07-24,[0]
411,2020-07-27,[0]
412,2020-07-28,[0]
413,2020-07-29,[0]
414,2020-07-30,[0]
415,2020-07-31,[0]
416,2020-08-03,[0]
417,2020-08-04,[0]
418,2020-08-05,[0]
419,2020-08-06,[0]
420,2020-08-07,[0]
421,2020-08-10,[0]
422,2020-08-11,[0]
423,2020-08-12,[0]
424,2020-08-13,[0]
425,2020-08-14,[0]
426,2020-08-17,[0]
427,2020-08-18,[0]
428,2020-08-19,[0]
429,2020-08-20,[0]
430,2020-08-21,[0]
431,2020-08-24,[0]
432,2020-08-25,[0]
433,2020-08-26,[0]
434,2020-08-27,[0]
435,2020-08-28,[0]
436,2020-08-31,[0]
437,2020-09-01,[0]
438,2020-09-02,[0]
439,2020-09-03,[0]
440,2020-09-04,[0]
441,2020-09-08,[0]
442,2020-09-09,[0]
443,2020-09-10,[0]
444,2020-09-11,[0]
445,2020-09-14,[0]
446,2020-09-15,[0]
447,2020-09-16,[0]
448,2020-09-17,[0]
449,2020-09-18,[0]
450,2020-09-21,[0]
451,2020-09-22,[0]
452,2020-09-23,[0]
453,2020-09-24,[0]
454,2020-09-25,[0]
455,2020-09-28,[0]
456,2020-09-29,[0]
457,2020-09-30,[0]
458,2020-10-01,[0]
459,2020-10-02,[0]
460,2020-10-05,[0]
461,2020-10-06,[0]
462,2020-10-07,[0]
463,2020-10-08,[0]
464,2020-10-09,[0]
465,2020-10-12,[0]
466,2020-10-13,[0]
467,2020-10-14,[0]
468,2020-10-15,[0]
469,2020-10-16,[0]
470,2020-10-19,[0]
471,2020-10-20,[0]
472,2020-10-21,[0]
473,2020-10-22,[0]
474,2020-10-23,[0]
475,2020-10-26,[0]
476,2020-10-27,[0]
477,2020-10-28,[0]
478,2020-10-29,[0]
479,2020-10-30,[0]
480,2020-11-02,[0]
481,2020-11-03,[0]
482,2020-11-04,[0]
483,2020-11-05,[0]
484,2020-11-06,[0]
485,2020-11-09,[0]
486,2020-11-10,[0]
487,2020-11-11,[0]
488,2020-11-12,[0]
489,2020-11-13,[0]
490,2020-11-16,[0]
491,2020-11-17,[0]
492,2020-11-18,[0]
493,2020-11-19,[0]
494,2020-11-20,[0]
495,2020-11-23,[0]
496,2020-11-24,[0]
497,2020-11-25,[0]
498,2020-11-27,[0]
499,2020-11-30,[0]
500,2020-12-01,[0]
501,2020-12-02,[0]
502,2020-12-03,[0]
503,2020-12-04,[0]
504,2020-12-07,[0]
505,2020-12-08,[0]
506,2020-12-09,[0]
507,2020-12-10,[0]
508,2020-12-11,[0]
509,2020-12-14,[0]
510,2020-12-15,[0]
511,2020-12-16,[0]
512,2020-12-17,[0]
513,2020-12-18,[0]
514,2020-12-21,[0]
515,2020-12-22,[0]
516,2020-12-23,[0]
517,2020-12-24,[0]
518,2020-12-28,[0]
519,2020-12-29,[0]
520,2020-12-30,[0]
521,2020-12-31,[0]
522,2021-01-04,[0]
523,2021-01-05,[0]
524,2021-01-06,[0]
525,2021-01-07,[0]
526,2021-01-08,[0]
527,2021-01-11,[0]
528,2021-01-12,[0]
529,2021-01-13,[0]
530,2021-01-14,[0]
531,2021-01-15,[0]
532,2021-01-19,[0]
533,2021-01-20,[0]
534,2021-01-21,[0]
535,2021-01-22,[-3]
536,2021-01-25,[3]
537,2021-01-26,[0]
538,2021-01-27,[0]
539,2021-01-28,[0]
